date,NATIONAL_DEMAND,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,LONDON_TEMPERATURE,CARDIFF_TEMPERATURE,GLASSGOW_TEMPERATURE
2023-05-27 11:00:00,33710,30534,2687,6538.0,17191,15515.0,16.0565,17.2535,14.4255
2023-05-27 12:00:00,31923,28934,2986,6538.0,18939,15515.0,17.3565,18.6535,15.7755
2023-05-27 13:00:00,30731,27930,3244,6538.0,19350,15515.0,18.206501,19.5535,15.4755
2023-05-27 14:00:00,29747,26689,3291,6538.0,18744,15515.0,18.7565,20.3035,15.0755
2023-05-27 15:00:00,30068,26951,3251,6538.0,17044,15515.0,19.0565,20.7535,14.6755
2023-05-27 16:00:00,32670,29616,3211,6538.0,14183,15515.0,19.0565,20.9035,14.6755
2023-05-27 17:00:00,37561,34074,3110,6538.0,10687,15515.0,18.3065,20.4535,15.3755
2023-05-27 18:00:00,43668,39729,2966,6538.0,7011,15515.0,16.8565,19.5535,14.6755
2023-05-27 19:00:00,47018,43376,2722,6538.0,3694,15515.0,14.6565,17.7535,13.7755
2023-05-27 20:00:00,47590,43806,2349,6538.0,1254,15515.0,12.3065,17.3535,12.6755
2023-05-27 21:00:00,47489,43627,2083,6538.0,66,15515.0,10.7065,12.5035,10.7755
2023-05-27 22:00:00,46669,42681,1991,6538.0,0,15515.0,9.5065,12.2535,9.1255
2023-05-27 23:00:00,43586,39669,1969,6538.0,0,15515.0,8.5565,12.0035,7.7255
2023-05-28 00:00:00,39749,36085,1951,6538.0,0,15515.0,8.3065,13.4535,6.3754997
2023-05-28 01:00:00,37337,33809,1846,6538.0,0,15515.0,7.6064997,13.1535,5.8754997
2023-05-28 02:00:00,35742,32506,1796,6538.0,0,15515.0,7.0065,12.7535,5.4255
2023-05-28 03:00:00,34511,31236,1756,6538.0,0,15515.0,6.5065,12.4535,4.7255
2023-05-28 04:00:00,33601,30496,1756,6538.0,0,15515.0,6.2064996,12.1535,4.0755
2023-05-28 05:00:00,32533,29396,1778,6538.0,34,15515.0,7.7565,12.5535,5.9255
2023-05-28 06:00:00,32633,29397,1735,6538.0,976,15515.0,9.606501,14.0035,7.9755
2023-05-28 07:00:00,33575,30093,1687,6538.0,3086,15515.0,11.856501,15.3535,9.7755
2023-05-28 08:00:00,34911,31157,1590,6538.0,5935,15515.0,14.0065,16.6535,10.9755
2023-05-28 09:00:00,35938,31755,1581,6538.0,9410,15515.0,15.9065,17.8535,12.2755
2023-05-28 10:00:00,36077,31539,1595,6538.0,12342,15515.0,17.5065,18.7535,12.8255
2023-05-28 11:00:00,35269,30640,1623,6538.0,13730,15515.0,18.8065,19.8035,13.8755
2023-05-28 12:00:00,35079,30491,1737,6538.0,15077,15515.0,20.0565,21.1035,14.3755
2023-05-28 13:00:00,34842,30357,1867,6538.0,15589,15515.0,20.5565,20.6035,15.5755
2023-05-28 14:00:00,34151,29815,2009,6538.0,14668,15515.0,20.8565,21.2535,15.6255
2023-05-28 15:00:00,34315,29984,2179,6538.0,13316,15515.0,20.706501,20.7535,16.1255
2023-05-28 16:00:00,36265,31785,2352,6538.0,11289,15515.0,19.956501,20.2535,16.1755
2023-05-28 17:00:00,40221,35466,2520,6538.0,8451,15515.0,19.5565,19.8535,16.0755
2023-05-28 18:00:00,43655,38813,2652,6538.0,5652,15515.0,17.956501,19.4535,15.7755
2023-05-28 19:00:00,45666,40841,2706,6538.0,2991,15515.0,16.706501,18.7035,15.2755
2023-05-28 20:00:00,46367,41611,2624,6538.0,1159,15515.0,14.856501,17.6035,13.4755
2023-05-28 21:00:00,45990,41306,2550,6538.0,92,15515.0,13.106501,16.6535,10.8755
2023-05-28 22:00:00,45334,40810,2525,6538.0,0,15515.0,11.7065,15.0535,10.0255
2023-05-28 23:00:00,41703,37490,2375,6538.0,0,15515.0,10.6565,13.6035,10.9755
2023-05-29 00:00:00,38386,34463,2244,6538.0,0,15515.0,9.7565,12.3035,8.0255
2023-05-29 01:00:00,36333,32529,2179,6538.0,0,15517.0,9.1565,11.4035,6.7755
2023-05-29 02:00:00,35222,31604,2121,6538.0,0,15517.0,8.606501,10.7035,5.8255
2023-05-29 03:00:00,33994,30397,2033,6538.0,0,15517.0,8.1565,9.9535,4.9755
2023-05-29 04:00:00,33091,29513,2006,6538.0,0,15517.0,7.8065,9.3035,5.5255
2023-05-29 05:00:00,32464,28919,2048,6538.0,27,15517.0,8.4065,9.1035,6.7755
2023-05-29 06:00:00,33875,30009,2154,6538.0,899,15517.0,9.7565,9.7535,8.5755
2023-05-29 07:00:00,35872,31437,2284,6538.0,3105,15517.0,11.4065,10.7535,10.6755
2023-05-29 08:00:00,37038,32171,2406,6538.0,5944,15517.0,13.0065,11.9535,12.5755
2023-05-29 09:00:00,37944,32938,2599,6538.0,8306,15517.0,13.606501,12.8035,14.6255
2023-05-29 10:00:00,37551,32509,2778,6538.0,10801,15517.0,14.4065,13.7535,15.8755
2023-05-29 11:00:00,36399,31365,2930,6538.0,13630,15517.0,15.4065,14.8035,16.8255
2023-05-29 12:00:00,34734,29767,2992,6538.0,16485,15517.0,15.1565,15.5535,18.025501
2023-05-29 13:00:00,33181,28280,2988,6538.0,18565,15517.0,16.1065,16.2035,18.7255
2023-05-29 14:00:00,31182,26437,2951,6538.0,18684,15517.0,16.8565,16.5535,19.2255
2023-05-29 15:00:00,31146,26547,2909,6538.0,17403,15517.0,16.9065,16.7535,19.4255
2023-05-29 16:00:00,33701,28992,2896,6538.0,14563,15517.0,16.7565,16.9535,19.4255
2023-05-29 17:00:00,38898,33870,2926,6538.0,11003,15517.0,15.9065,16.7535,19.1755
2023-05-29 18:00:00,44554,39394,2875,6538.0,7164,15517.0,14.5565,16.3535,18.4755
2023-05-29 19:00:00,48210,43173,2741,6538.0,3894,15517.0,13.4065,15.6035,17.3255
2023-05-29 20:00:00,49461,44405,2439,6538.0,1447,15517.0,11.9565,14.4035,15.4755
2023-05-29 21:00:00,48634,43659,2218,6538.0,102,15517.0,10.8065,13.5035,12.6755
2023-05-29 22:00:00,47883,43093,2187,6538.0,0,15517.0,9.8065,12.5035,11.6755
2023-05-29 23:00:00,43358,38898,2154,6538.0,0,15517.0,9.106501,11.4035,10.1255
2023-05-30 00:00:00,38967,34933,2095,6538.0,0,15517.0,8.606501,10.6035,9.2255
2023-05-30 01:00:00,36601,32838,1990,6538.0,0,15521.0,8.4065,9.6535,8.4255
2023-05-30 02:00:00,35615,32014,1924,6538.0,0,15521.0,8.2065,9.0035,8.0255
2023-05-30 03:00:00,34596,31030,1894,6538.0,0,15521.0,8.106501,8.6035,7.6755
2023-05-30 04:00:00,33883,30312,1916,6538.0,0,15521.0,8.4565,8.4535,7.3754997
2023-05-30 05:00:00,34072,30533,1953,6538.0,116,15521.0,9.606501,8.8535,8.2755
2023-05-30 06:00:00,37747,33804,2036,6538.0,1008,15521.0,11.0565,9.6535,9.8755
2023-05-30 07:00:00,43850,39101,2143,6538.0,2660,15521.0,11.8065,11.0035,11.7255
2023-05-30 08:00:00,48421,43078,2253,6538.0,4991,15521.0,12.5565,12.1035,13.6255
2023-05-30 09:00:00,49737,44146,2323,6538.0,8072,15521.0,13.7565,13.3535,15.3755
2023-05-30 10:00:00,48688,42989,2387,6538.0,10898,15521.0,15.0565,14.7535,16.875502
2023-05-30 11:00:00,46799,41246,2465,6538.0,13132,15521.0,16.1065,16.1035,18.4255
2023-05-30 12:00:00,46094,40682,2556,6538.0,14476,15521.0,16.3065,16.8535,19.525501
2023-05-30 13:00:00,45404,40148,2656,6538.0,15006,15521.0,16.456501,17.7035,20.6755
2023-05-30 14:00:00,44684,39542,2724,6538.0,14546,15521.0,16.6065,18.4035,21.3255
2023-05-30 15:00:00,44561,39490,2811,6538.0,13342,15521.0,16.6065,18.8535,21.625502
2023-05-30 16:00:00,45815,40684,2890,6538.0,11343,15521.0,16.456501,18.7535,21.6755
2023-05-30 17:00:00,50073,44593,2924,6538.0,8571,15521.0,15.5565,18.1035,21.525501
2023-05-30 18:00:00,53387,47926,2856,6538.0,5513,15521.0,14.6565,17.1035,21.125502
2023-05-30 19:00:00,54457,49165,2768,6538.0,2937,15521.0,13.9065,16.4035,20.0755
2023-05-30 20:00:00,54097,48909,2570,6538.0,1075,15521.0,13.0565,15.1535,17.6755
2023-05-30 21:00:00,52546,47434,2407,6538.0,90,15521.0,12.5565,14.1035,14.7255
2023-05-30 22:00:00,50511,45612,2438,6538.0,0,15521.0,12.356501,13.5035,13.7255
2023-05-30 23:00:00,45190,40701,2399,6538.0,0,15521.0,11.9565,13.2535,12.0255
2023-05-31 00:00:00,40577,36614,2324,6538.0,0,15521.0,11.356501,12.3535,11.1755
2023-05-31 01:00:00,38391,34659,2257,6538.0,0,15526.0,10.9565,12.0535,10.5755
2023-05-31 02:00:00,37568,33991,2121,6538.0,0,15526.0,10.9065,11.8035,9.9755
2023-05-31 03:00:00,36532,32913,2030,6538.0,0,15526.0,10.856501,11.6035,9.4755
2023-05-31 04:00:00,36037,32386,2015,6538.0,0,15526.0,10.8065,11.2535,9.1255
2023-05-31 05:00:00,36120,32481,2117,6538.0,4,15526.0,11.0065,11.3535,9.7255
2023-05-31 06:00:00,39333,35337,2209,6538.0,359,15526.0,11.6565,11.5035,11.0255
2023-05-31 07:00:00,45080,40458,2335,6538.0,1363,15526.0,12.4065,11.8535,12.7755
2023-05-31 08:00:00,50677,45194,2496,6538.0,2630,15526.0,13.0565,12.3035,14.3255
2023-05-31 09:00:00,53853,48121,2670,6538.0,3672,15526.0,14.0565,12.6535,15.4755
2023-05-31 10:00:00,53753,47960,2819,6538.0,4895,15526.0,15.4065,13.5035,16.4255
2023-05-31 11:00:00,52274,46504,2954,6538.0,6423,15526.0,16.0065,14.7535,17.6755
2023-05-31 12:00:00,51252,45611,2987,6538.0,8714,15526.0,15.356501,14.6535,17.2255
2023-05-31 13:00:00,49179,43710,2990,6538.0,10663,15526.0,16.1065,15.2535,17.7255
2023-05-31 14:00:00,47074,41840,3006,6538.0,11896,15526.0,17.5065,16.4035,18.3255
2023-05-31 15:00:00,46224,41081,2974,6538.0,11591,15526.0,18.0065,16.9535,18.1755
2023-05-31 16:00:00,46936,41821,2976,6538.0,10214,15526.0,18.6565,17.1035,17.9255
2023-05-31 17:00:00,50337,44986,3040,6538.0,8047,15526.0,18.3065,16.7535,17.8255
2023-05-31 18:00:00,53407,48021,3027,6538.0,5215,15526.0,16.8065,16.1035,17.875502
2023-05-31 19:00:00,54431,49334,2965,6538.0,2668,15526.0,15.0065,15.5535,17.525501
2023-05-31 20:00:00,54322,49431,2793,6538.0,821,15526.0,13.4565,14.4035,15.8255
2023-05-31 21:00:00,52845,48029,2691,6538.0,57,15526.0,12.8065,13.4535,13.2755
2023-05-31 22:00:00,50662,46085,2701,6538.0,0,15526.0,12.0565,12.8035,11.6255
2023-05-31 23:00:00,46227,41981,2643,6538.0,0,15526.0,11.5065,12.3535,10.9255
2023-06-01 00:00:00,41703,37772,2474,6538.0,0,15526.0,10.4065,11.2035,10.0255
2023-06-01 01:00:00,39351,35719,2302,6538.0,0,15531.0,10.2065,10.5535,10.0755
2023-06-01 02:00:00,38342,34894,2202,6538.0,0,15531.0,10.1565,10.0035,10.4755
2023-06-01 03:00:00,37034,33765,2181,6538.0,0,15531.0,10.356501,9.7535,10.3755
2023-06-01 04:00:00,36259,33211,2180,6538.0,0,15531.0,10.3065,9.3035,9.5255
2023-06-01 05:00:00,35983,32901,2281,6538.0,5,15531.0,10.5565,9.5535,10.9755
2023-06-01 06:00:00,39060,35619,2348,6538.0,352,15531.0,10.9065,10.1035,11.6755
2023-06-01 07:00:00,45438,41335,2394,6538.0,1377,15531.0,11.606501,11.0535,12.7255
2023-06-01 08:00:00,50679,45887,2410,6538.0,2979,15531.0,12.5065,12.4035,13.9755
2023-06-01 09:00:00,51805,46967,2576,6538.0,5169,15531.0,13.5565,13.6035,14.7255
2023-06-01 10:00:00,51487,45905,2767,6538.0,7675,15531.0,14.3065,15.0535,15.7755
2023-06-01 11:00:00,49289,43584,2992,6538.0,10325,15531.0,15.3065,16.1035,15.9755
2023-06-01 12:00:00,47184,41634,3078,6538.0,12498,15531.0,14.7565,16.2535,15.6255
2023-06-01 13:00:00,46007,40533,3130,6538.0,14013,15531.0,16.4065,17.1035,16.4755
2023-06-01 14:00:00,44080,38875,3150,6538.0,14373,15531.0,17.456501,17.6535,16.9755
2023-06-01 15:00:00,43477,38375,3202,6538.0,13348,15531.0,17.956501,18.0035,16.775501
2023-06-01 16:00:00,44363,39506,3344,6538.0,11176,15531.0,18.0565,18.1035,16.375502
2023-06-01 17:00:00,47969,42770,3551,6538.0,8470,15531.0,17.2565,17.9535,16.1255
2023-06-01 18:00:00,51738,46601,3522,6538.0,5386,15531.0,16.456501,17.4035,15.0255
2023-06-01 19:00:00,53857,48895,3419,6538.0,2647,15531.0,14.9065,16.4535,13.7755
2023-06-01 20:00:00,54172,49336,3200,6538.0,819,15531.0,13.5065,15.5035,12.3255
2023-06-01 21:00:00,53403,48515,2959,6538.0,59,15531.0,12.4065,14.8035,10.5755
2023-06-01 22:00:00,51107,46336,2913,6538.0,0,15531.0,11.5065,13.6535,9.5255
2023-06-01 23:00:00,46052,41614,2804,6538.0,0,15531.0,11.4065,12.7535,8.9255
2023-06-02 00:00:00,41002,36979,2637,6538.0,0,15531.0,11.2565,11.5535,8.8755
2023-06-02 01:00:00,38247,34486,2476,6538.0,0,15535.0,11.1565,11.0535,8.5755
2023-06-02 02:00:00,37421,33780,2363,6538.0,0,15535.0,10.4565,10.7035,8.2255
2023-06-02 03:00:00,36161,32597,2236,6538.0,0,15535.0,10.2065,10.5535,7.4755
2023-06-02 04:00:00,35893,32295,2167,6538.0,0,15535.0,10.356501,10.4535,6.8255
2023-06-02 05:00:00,35715,32086,2200,6538.0,6,15535.0,10.4565,10.5535,7.4755
2023-06-02 06:00:00,38846,34815,2250,6538.0,453,15535.0,10.7065,10.6535,8.7255
2023-06-02 07:00:00,44274,39605,2330,6538.0,1820,15535.0,11.0065,11.0035,10.2755
2023-06-02 08:00:00,48726,43431,2327,6538.0,4300,15535.0,11.606501,11.8035,11.4255
2023-06-02 09:00:00,49883,44470,2371,6538.0,7740,15535.0,12.5065,13.0535,12.6755
2023-06-02 10:00:00,47795,42434,2435,6538.0,11574,15535.0,13.606501,14.3035,13.9755
2023-06-02 11:00:00,44324,39025,2442,6538.0,15203,15535.0,15.0565,15.4535,15.3255
2023-06-02 12:00:00,41840,36602,2383,6538.0,18304,15535.0,15.7565,16.1035,16.6755
2023-06-02 13:00:00,39667,34512,2386,6538.0,19438,15535.0,16.456501,16.7035,17.775501
2023-06-02 14:00:00,37760,32809,2404,6538.0,19080,15535.0,17.4065,17.4035,18.4755
2023-06-02 15:00:00,37202,32450,2446,6538.0,17474,15535.0,17.7565,17.9535,18.875502
2023-06-02 16:00:00,38710,33964,2460,6538.0,14865,15535.0,17.1065,18.1035,19.025501
2023-06-02 17:00:00,42795,37899,2478,6538.0,11158,15535.0,16.3565,17.9035,18.9755
2023-06-02 18:00:00,47161,42198,2422,6538.0,7139,15535.0,15.5065,17.7035,18.625502
2023-06-02 19:00:00,49696,44903,2311,6538.0,3898,15535.0,14.3065,16.9035,17.625502
2023-06-02 20:00:00,50324,45655,2099,6538.0,1430,15535.0,12.9065,15.5535,15.1255
2023-06-02 21:00:00,50005,45356,1961,6538.0,112,15535.0,11.8065,14.3535,12.4755
2023-06-02 22:00:00,49592,45055,1895,6538.0,0,15535.0,10.8065,13.2535,10.6255
2023-06-02 23:00:00,45406,41017,1794,6538.0,0,15535.0,10.0565,12.0535,9.8255
2023-06-03 00:00:00,40695,36664,1699,6538.0,0,15535.0,9.0565,11.4535,9.2755
2023-06-03 01:00:00,38102,34315,1581,6538.0,0,15536.0,8.3065,10.2035,8.4755
2023-06-03 02:00:00,36828,33228,1526,6538.0,0,15536.0,7.7064996,9.4535,8.0255
2023-06-03 03:00:00,35547,32061,1467,6538.0,0,15536.0,7.4065,8.8035,7.5755
2023-06-03 04:00:00,34827,31332,1408,6538.0,0,15536.0,7.8065,8.3035,7.1254997
2023-06-03 05:00:00,33793,30393,1367,6538.0,49,15536.0,8.9565,8.4535,7.9755
2023-06-03 06:00:00,34518,31004,1356,6538.0,1014,15536.0,10.4565,9.6035,9.2755
2023-06-03 07:00:00,36340,32524,1365,6538.0,3029,15536.0,12.2065,11.0035,11.2755
2023-06-03 08:00:00,38366,34141,1347,6538.0,5927,15536.0,14.2065,12.6535,13.5255
2023-06-03 09:00:00,38304,33697,1376,6538.0,9964,15536.0,16.4065,14.4035,15.6255
2023-06-03 10:00:00,36400,31680,1466,6538.0,14117,15536.0,18.6065,15.7535,17.275501
2023-06-03 11:00:00,34253,29654,1637,6538.0,17175,15536.0,19.706501,17.1035,18.525501
2023-06-03 12:00:00,32378,27915,1749,6538.0,18883,15536.0,19.2565,18.0535,19.525501
2023-06-03 13:00:00,31366,27108,1844,6538.0,19145,15536.0,20.206501,18.9035,20.3255
2023-06-03 14:00:00,30679,26575,1879,6538.0,18357,15536.0,21.0065,19.6035,20.9255
2023-06-03 15:00:00,30461,26452,1865,6538.0,16674,15536.0,21.4065,20.0035,21.2255
2023-06-03 16:00:00,32415,28413,1899,6538.0,14209,15536.0,21.1565,20.1035,21.1755
2023-06-03 17:00:00,37547,33318,2004,6538.0,10802,15536.0,20.206501,20.0035,21.275501
2023-06-03 18:00:00,42912,38442,2024,6538.0,7167,15536.0,18.706501,19.7035,19.8255
2023-06-03 19:00:00,46053,41681,2005,6538.0,3931,15536.0,17.1065,18.8035,17.0755
2023-06-03 20:00:00,47125,42736,1914,6538.0,1483,15536.0,15.1565,17.3035,14.8755
2023-06-03 21:00:00,46963,42660,1885,6538.0,135,15536.0,13.8065,16.4535,12.9255
2023-06-03 22:00:00,46224,41963,1806,6538.0,0,15536.0,12.7065,15.5035,11.5255
2023-06-03 23:00:00,42659,38585,1685,6538.0,0,15536.0,11.5065,14.6035,10.8255
2023-06-04 00:00:00,38883,35111,1593,6538.0,0,15536.0,10.4565,13.7535,9.9755
2023-06-04 01:00:00,36698,33156,1535,6538.0,0,15536.0,9.5565,12.7035,9.3255
2023-06-04 02:00:00,35722,32275,1481,6538.0,0,15536.0,9.106501,11.8035,8.8255
2023-06-04 03:00:00,34352,30995,1430,6538.0,0,15536.0,8.7565,11.0035,8.4755
2023-06-04 04:00:00,33502,30133,1426,6538.0,0,15536.0,8.4565,10.3035,8.3255
2023-06-04 05:00:00,32407,29068,1490,6538.0,61,15536.0,9.2565,10.2535,9.1755
2023-06-04 06:00:00,32462,29094,1572,6538.0,1058,15536.0,10.7565,11.0035,10.5255
2023-06-04 07:00:00,33410,29879,1605,6538.0,3261,15536.0,12.6565,12.3035,12.1255
2023-06-04 08:00:00,34559,30591,1552,6538.0,6289,15536.0,14.606501,14.0035,14.1255
2023-06-04 09:00:00,35161,30846,1578,6538.0,9982,15536.0,16.456501,15.7535,15.9755
2023-06-04 10:00:00,34740,30171,1621,6538.0,13774,15536.0,18.0565,17.2535,17.525501
2023-06-04 11:00:00,33434,28862,1688,6538.0,16815,15536.0,19.3065,18.4035,18.7255
2023-06-04 12:00:00,32606,28152,1713,6538.0,18744,15536.0,20.0565,19.5035,19.4255
2023-06-04 13:00:00,31675,27370,1738,6538.0,19303,15536.0,20.6565,20.1535,20.6755
2023-06-04 14:00:00,30560,26436,1760,6538.0,18664,15536.0,21.0065,20.7035,21.375502
2023-06-04 15:00:00,30963,26845,1811,6538.0,17023,15536.0,21.0565,21.0035,21.875502
2023-06-04 16:00:00,33769,29572,1892,6538.0,14283,15536.0,20.706501,21.0035,21.5755
2023-06-04 17:00:00,39255,34669,1989,6538.0,10793,15536.0,20.0565,20.6535,21.275501
2023-06-04 18:00:00,44551,39700,1986,6538.0,7102,15536.0,18.8565,20.0035,20.9755
2023-06-04 19:00:00,48269,43442,1944,6538.0,3887,15536.0,16.706501,18.9535,20.0755
2023-06-04 20:00:00,49420,44594,1849,6538.0,1475,15536.0,14.5565,17.3535,17.6755
2023-06-04 21:00:00,48770,44152,1800,6538.0,137,15536.0,13.0065,16.2035,13.8755
2023-06-04 22:00:00,47656,43314,1720,6538.0,0,15536.0,11.8065,15.4535,11.8755
2023-06-04 23:00:00,43652,39531,1651,6538.0,0,15536.0,10.7065,14.3535,11.3755
2023-06-05 00:00:00,39112,35409,1582,6538.0,0,15536.0,9.7065,13.2535,10.6255
2023-06-05 01:00:00,37011,33515,1478,6538.0,0,15540.0,8.9065,11.9035,10.0755
2023-06-05 02:00:00,36344,32987,1439,6538.0,0,15540.0,8.4565,10.7535,9.5255
2023-06-05 03:00:00,35222,31884,1448,6538.0,0,15540.0,8.1565,9.8035,9.1255
2023-06-05 04:00:00,34945,31564,1473,6538.0,0,15540.0,7.9564996,9.0035,8.9755
2023-06-05 05:00:00,34914,31581,1559,6538.0,10,15540.0,9.356501,8.9035,9.9255
2023-06-05 06:00:00,39083,35429,1641,6538.0,456,15540.0,10.606501,9.8535,11.1255
2023-06-05 07:00:00,46319,41917,1673,6538.0,1638,15540.0,11.4565,11.2035,12.6755
2023-06-05 08:00:00,50557,45423,1648,6538.0,3540,15540.0,12.3065,12.5035,14.2755
2023-06-05 09:00:00,51687,46251,1641,6538.0,5857,15540.0,13.4065,13.8535,15.8255
2023-06-05 10:00:00,50732,45254,1697,6538.0,8467,15540.0,14.7565,15.1535,17.375502
2023-06-05 11:00:00,48885,43397,1795,6538.0,10982,15540.0,16.1565,16.5535,18.6755
2023-06-05 12:00:00,47891,42450,1790,6538.0,13185,15540.0,15.106501,16.6035,18.275501
2023-06-05 13:00:00,46035,40713,1834,6538.0,14700,15540.0,16.3065,17.5035,18.875502
2023-06-05 14:00:00,44414,39307,1905,6538.0,14947,15540.0,17.0065,17.9535,18.9255
2023-06-05 15:00:00,43429,38383,2002,6538.0,14278,15540.0,17.4065,18.1035,18.9755
2023-06-05 16:00:00,45064,39978,2119,6538.0,12399,15540.0,17.956501,18.2535,18.9255
2023-06-05 17:00:00,48997,43712,2288,6538.0,9597,15540.0,17.3065,18.0035,18.625502
2023-06-05 18:00:00,52099,46782,2363,6538.0,6262,15540.0,16.206501,17.5035,17.5755
2023-06-05 19:00:00,54097,49036,2384,6538.0,3211,15540.0,14.9065,16.7035,16.0755
2023-06-05 20:00:00,54196,49293,2230,6538.0,1115,15540.0,13.9565,15.5035,14.2755
2023-06-05 21:00:00,52655,47935,2129,6538.0,100,15540.0,13.2065,14.6035,12.4755
2023-06-05 22:00:00,50169,45807,2128,6538.0,0,15540.0,12.3065,13.5535,11.3255
2023-06-05 23:00:00,44851,40827,2089,6538.0,0,15540.0,11.9065,12.5535,10.3755
2023-06-06 00:00:00,40351,36788,2025,6538.0,0,15540.0,11.3065,11.4535,9.3255
2023-06-06 01:00:00,38364,34901,1952,6538.0,0,15544.0,10.9065,10.6535,9.0755
2023-06-06 02:00:00,37777,34378,1868,6538.0,0,15544.0,10.9065,10.1035,8.9255
2023-06-06 03:00:00,36539,33169,1787,6538.0,0,15544.0,10.9565,9.7035,8.9255
2023-06-06 04:00:00,36083,32685,1777,6538.0,0,15544.0,11.0065,9.4535,9.9755
2023-06-06 05:00:00,36294,32905,1819,6538.0,7,15544.0,11.2065,9.9035,10.8255
2023-06-06 06:00:00,39981,36234,1807,6538.0,304,15544.0,11.6565,10.6035,11.7755
2023-06-06 07:00:00,47531,43024,1834,6538.0,1198,15544.0,12.0065,11.3035,12.5755
2023-06-06 08:00:00,52809,47602,1848,6538.0,2353,15544.0,12.2065,12.0035,13.2255
2023-06-06 09:00:00,54477,48954,1911,6538.0,3672,15544.0,12.7565,13.0535,13.9255
2023-06-06 10:00:00,54008,48378,1970,6538.0,5415,15544.0,13.4065,14.2535,14.9255
2023-06-06 11:00:00,53369,47780,2039,6538.0,7201,15544.0,14.356501,15.5035,15.6755
2023-06-06 12:00:00,52454,46924,2130,6538.0,8736,15544.0,14.4065,14.8035,15.3255
2023-06-06 13:00:00,50778,45397,2172,6538.0,9711,15544.0,15.2565,15.6035,15.6755
2023-06-06 14:00:00,48959,43780,2194,6538.0,10293,15544.0,16.1565,16.5535,16.525501
2023-06-06 15:00:00,47811,42762,2189,6538.0,10099,15544.0,16.4065,16.8535,17.125502
2023-06-06 16:00:00,49268,44227,2202,6538.0,8878,15544.0,16.5565,17.2035,17.1755
2023-06-06 17:00:00,52418,47154,2283,6538.0,6930,15544.0,16.4065,17.2535,16.4755
2023-06-06 18:00:00,55051,49858,2254,6538.0,4668,15544.0,15.856501,16.7535,15.9255
2023-06-06 19:00:00,56358,51371,2225,6538.0,2467,15544.0,14.6565,16.053501,14.9255
2023-06-06 20:00:00,55588,50765,2140,6538.0,870,15544.0,13.0065,14.8535,13.4755
2023-06-06 21:00:00,53812,49123,2090,6538.0,81,15544.0,11.7065,13.9035,11.8755
2023-06-06 22:00:00,51432,46991,2133,6538.0,0,15544.0,10.9565,13.1035,10.8755
2023-06-06 23:00:00,46650,42495,2108,6538.0,0,15544.0,10.4065,12.1535,10.0255
2023-06-07 00:00:00,41758,38024,2014,6538.0,0,15544.0,9.4065,11.2535,9.0255
2023-06-07 01:00:00,39458,35880,1853,6538.0,0,15548.0,9.2065,10.3035,8.4255
2023-06-07 02:00:00,38543,35095,1728,6538.0,0,15548.0,8.9065,9.6535,8.0255
2023-06-07 03:00:00,37381,33945,1597,6538.0,0,15548.0,8.6565,9.1535,7.7255
2023-06-07 04:00:00,36980,33517,1553,6538.0,0,15548.0,8.4565,8.8535,7.4255
2023-06-07 05:00:00,36857,33494,1591,6538.0,16,15548.0,9.3065,9.2035,8.4255
2023-06-07 06:00:00,40825,37082,1648,6538.0,525,15548.0,10.7065,10.3535,9.9255
2023-06-07 07:00:00,48483,43988,1722,6538.0,1739,15548.0,12.5565,11.6035,11.5755
2023-06-07 08:00:00,52768,47641,1784,6538.0,3494,15548.0,15.0565,13.0535,13.2255
2023-06-07 09:00:00,52373,47035,1869,6538.0,5863,15548.0,16.4065,14.7035,15.0755
2023-06-07 10:00:00,50885,45526,1965,6538.0,8645,15548.0,17.5565,16.1535,16.4755
2023-06-07 11:00:00,48482,43273,2050,6538.0,11685,15548.0,18.9065,17.5035,17.4255
2023-06-07 12:00:00,47144,41928,2129,6538.0,14351,15548.0,17.6565,18.0535,15.9755
2023-06-07 13:00:00,45016,39943,2238,6538.0,16340,15548.0,19.0065,19.2035,16.7255
2023-06-07 14:00:00,42737,37951,2315,6538.0,17146,15548.0,19.8565,19.9535,17.3255
2023-06-07 15:00:00,42163,37553,2401,6538.0,16314,15548.0,20.3565,20.5035,17.3255
2023-06-07 16:00:00,44143,39583,2519,6538.0,14066,15548.0,20.3565,20.7535,16.9755
2023-06-07 17:00:00,48327,43642,2723,6538.0,10732,15548.0,19.6565,20.7035,16.8255
2023-06-07 18:00:00,51835,47136,2784,6538.0,7108,15548.0,17.9065,20.3035,15.9755
2023-06-07 19:00:00,53960,49423,2784,6538.0,3836,15548.0,15.356501,19.5035,14.5755
2023-06-07 20:00:00,54632,50259,2626,6538.0,1425,15548.0,13.7565,18.2035,12.7755
2023-06-07 21:00:00,53343,49124,2633,6538.0,146,15548.0,12.356501,17.1035,10.8255
2023-06-07 22:00:00,50998,46773,2790,6538.0,0,15548.0,11.2065,16.0035,9.6755
2023-06-07 23:00:00,46274,42479,2838,6538.0,0,15548.0,10.356501,14.6535,8.9255
2023-06-08 00:00:00,41205,37806,2725,6538.0,0,15548.0,9.9065,13.3535,8.4255
2023-06-08 01:00:00,38520,35341,2539,6538.0,0,15552.0,9.4565,12.1535,8.0255
