"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-04-01",19,23309,"A",24422,21430,1868,6562,3286,15905,0,11,3690,1495,991,-602,13,0,999,1397,997,581
"2024-04-01",20,23171,"A",24406,21236,1928,6562,3759,15905,0,11,3787,1495,992,-706,-18,0,999,1397,996,679
"2024-04-01",21,23171,"A",24592,21131,1957,6562,4194,15905,0,4,4019,1497,992,-898,-19,0,545,1397,997,659
"2024-04-01",22,23017,"A",24444,20914,1985,6562,4601,15905,0,7,4111,1497,991,-904,-16,0,511,1397,997,656
"2024-04-01",23,22806,"A",23854,20789,1992,6562,4814,15905,0,7,3732,1498,991,-355,-63,-123,133,1397,998,763
"2024-04-01",24,23076,"A",24217,21015,1998,6562,4845,15905,0,8,3723,1498,991,-309,-214,-110,105,1397,997,775
"2024-04-01",25,23959,"A",24843,21887,1982,6562,5029,15905,0,7,3614,1497,991,274,-365,-12,384,1397,997,775
"2024-04-01",26,24098,"A",25122,21969,1966,6562,5250,15905,0,7,3309,1492,991,331,-425,-92,405,1397,997,773
"2024-04-01",27,24164,"A",25506,22051,1946,6562,5022,15905,0,7,3174,1152,971,817,-449,-386,822,1397,998,534
"2024-04-01",28,24099,"A",25550,21959,1926,6562,5470,15905,0,4,2940,1124,968,855,-450,-497,852,1397,997,505
"2024-04-01",29,23751,"A",25234,21598,1890,6562,5277,15905,0,3,2966,1420,945,716,-450,-530,990,1397,997,180
"2024-04-01",30,23810,"A",25293,21631,1854,6562,5192,15905,0,2,2942,1445,944,706,-450,-531,999,1397,997,154
"2024-04-01",31,23780,"A",25267,21508,1829,6562,4881,15905,0,6,2725,1491,988,337,-450,-531,999,1397,997,503
"2024-04-01",32,24104,"A",25591,21837,1804,6562,4321,15905,0,6,2606,1495,992,275,-450,-531,999,1397,997,535
"2024-04-01",33,25061,"A",26548,22754,1774,6562,4003,15905,0,6,2841,1495,992,566,-450,-531,1018,1397,996,299
"2024-04-01",34,26089,"A",27576,23731,1744,6562,3424,15905,0,6,2961,1495,992,589,-450,-531,1019,1397,997,280
"2024-04-01",35,27657,"A",29142,25176,1676,6562,2784,15905,0,4,2750,1495,992,860,-450,-531,1019,1397,996,734
"2024-04-01",36,28683,"A",30169,26129,1608,6562,2081,15905,0,5,3025,1495,992,879,-450,-531,1020,1397,997,778
"2024-04-01",37,29387,"A",30872,26791,1538,6562,1075,15905,0,4,2998,1495,991,372,-450,-531,1010,1397,997,778
"2024-04-01",38,29728,"A",31211,27190,1467,6562,458,15905,0,2,2829,1495,992,331,-450,-531,1009,1397,997,778
"2024-04-01",39,30007,"A",31491,27518,1431,6562,94,15905,0,3,2683,1495,991,610,-450,-531,1018,1397,997,778
"2024-04-01",40,30337,"A",31821,27863,1394,6562,0,15905,0,3,2685,1495,992,655,-450,-531,1019,1398,997,778
"2024-04-01",41,30687,"A",32170,28183,1387,6562,0,15905,0,2,2524,1494,992,996,-450,-531,1019,1398,996,778
"2024-04-01",42,30142,"A",31628,27659,1380,6562,0,15905,0,5,2563,1495,992,1003,-450,-531,1019,1399,997,778
"2024-04-01",43,29290,"A",30776,26935,1371,6562,0,15905,0,5,2300,1494,991,1002,-450,-531,1001,1398,996,778
"2024-04-01",44,28257,"A",29746,25976,1361,6562,0,15905,0,8,2021,1494,992,1004,-450,-531,999,1399,996,778
"2024-04-01",45,26959,"A",28448,24719,1350,6562,0,15905,0,8,1814,1494,992,1002,-450,-531,1000,1399,996,778
"2024-04-01",46,25533,"A",27023,23375,1338,6562,0,15905,0,9,1784,1494,992,1003,-450,-531,1000,1399,996,778
"2024-04-01",47,23706,"A",25148,21786,1310,6562,0,15905,0,68,1873,1494,992,799,-451,-423,999,1399,996,726
"2024-04-01",48,22584,"A",24035,20777,1282,6562,0,15905,0,12,1746,1495,992,784,-434,-505,999,1399,997,713
"2024-04-02",1,21914,"A",23829,20200,1225,6562,0,15905,0,474,1698,1495,992,638,-410,-531,999,1399,997,332
"2024-04-02",2,21402,"A",23468,19707,1168,6562,0,15905,0,625,1698,1494,991,627,-410,-531,999,1399,997,296
"2024-04-02",3,21706,"A",23772,20052,1144,6562,0,15905,0,625,1819,1349,928,464,-410,-531,999,1399,997,458
"2024-04-02",4,22134,"A",24198,20515,1119,6562,0,15905,0,623,2003,1338,924,447,-410,-531,999,1398,997,479
"2024-04-02",5,21883,"A",23945,20240,1104,6562,0,15905,0,621,1689,1483,986,962,-410,-531,999,1398,997,759
"2024-04-02",6,21459,"A",23529,19761,1089,6562,0,15905,0,629,1604,1494,992,1003,-410,-531,1000,1399,997,786
"2024-04-02",7,21063,"A",23190,19352,1073,6562,0,15905,0,687,1451,1494,992,1003,-409,-531,999,1399,996,785
"2024-04-02",8,20908,"A",23032,19218,1056,6562,0,15905,0,683,1303,1495,992,1003,-410,-531,999,1399,996,786
"2024-04-02",9,20821,"A",22945,19102,1050,6562,0,15905,0,684,1150,1494,992,1003,-409,-531,1000,1399,996,785
"2024-04-02",10,20756,"A",22875,19081,1044,6562,0,15905,0,678,902,1494,992,1003,-410,-531,999,1399,996,786
"2024-04-02",11,21107,"A",23213,19429,1039,6562,0,15905,0,665,1120,1495,992,641,-410,-531,999,1399,997,829
"2024-04-02",12,21606,"A",23655,19877,1033,6562,0,15905,0,608,1219,1495,992,614,-410,-531,999,1399,997,835
"2024-04-02",13,23987,"A",25650,22038,1018,6562,0,15905,0,319,1333,1495,991,540,-427,-417,999,1399,996,899
"2024-04-02",14,25542,"A",27071,23441,1003,6562,3,15905,0,59,1117,1491,991,537,-451,-519,999,1399,996,907
"2024-04-02",15,27767,"A",29256,25484,980,6562,209,15905,0,7,830,1041,991,887,-451,-531,999,1399,997,1078
"2024-04-02",16,29118,"A",30607,26683,956,6562,687,15905,0,7,779,1003,991,942,-451,-531,999,1399,997,1091
"2024-04-02",17,30205,"A",31694,27567,957,6562,1345,15905,0,7,1118,1003,991,757,-451,-531,1000,1399,997,831
"2024-04-02",18,30663,"A",32152,27911,957,6562,2178,15905,0,7,1274,1003,991,752,-451,-531,999,1398,997,807
"2024-04-02",19,30640,"A",32129,27777,968,6562,3066,15905,0,7,1182,1004,991,1000,-451,-531,999,1398,997,807
"2024-04-02",20,30030,"A",31519,27130,979,6562,4170,15905,0,7,1101,1003,991,1003,-451,-531,999,1399,997,807
"2024-04-02",21,29147,"A",30634,26224,1015,6562,4620,15905,0,5,831,1003,991,1002,-451,-531,999,1399,997,807
"2024-04-02",22,28338,"A",29822,25454,1051,6562,5619,15905,0,2,563,1003,991,1003,-451,-531,999,1399,997,807
"2024-04-02",23,28146,"A",29630,25193,1080,6562,5828,15905,0,2,308,1003,991,1003,-451,-531,999,1399,997,807
"2024-04-02",24,27977,"A",29461,25039,1108,6562,6003,15905,0,2,216,1004,991,1003,-451,-531,999,1399,997,807
"2024-04-02",25,28224,"A",29709,25263,1127,6562,6348,15905,0,3,137,1004,991,1004,-451,-531,999,1399,996,807
"2024-04-02",26,28414,"A",29901,25444,1145,6562,5485,15905,0,5,76,1004,991,1003,-451,-531,999,1399,997,807
"2024-04-02",27,28548,"A",30027,25601,1170,6562,4843,15905,0,4,-34,1004,991,1003,-444,-531,999,1399,996,807
"2024-04-02",28,28672,"A",30142,25737,1194,6562,5025,15905,0,6,51,1004,991,1003,-433,-531,999,1399,996,807
"2024-04-02",29,28842,"A",30280,25912,1207,6562,3974,15905,0,4,174,1004,991,1004,-451,-483,999,1399,997,807
"2024-04-02",30,28780,"A",30229,25844,1219,6562,3891,15905,0,3,151,1004,992,1003,-451,-495,999,1399,997,807
"2024-04-02",31,29041,"A",30270,26121,1224,6562,3141,15905,0,5,235,1004,992,1003,-423,-301,999,1399,996,807
"2024-04-02",32,29765,"A",30905,26802,1228,6562,2741,15905,0,6,317,1011,991,1002,-416,-218,999,1399,997,807
"2024-04-02",33,30737,"A",32147,27736,1229,6562,1899,15905,0,6,390,1482,991,1003,-420,-484,789,1399,996,807
"2024-04-02",34,31707,"A",33155,28553,1229,6562,1488,15905,0,6,244,1495,991,1003,-411,-531,774,1399,995,809
"2024-04-02",35,32797,"A",34282,29587,1238,6562,1044,15905,0,3,203,1495,992,1004,-451,-531,1003,1399,996,1025
"2024-04-02",36,33462,"A",34949,30257,1247,6562,626,15905,0,5,302,1494,991,1002,-451,-531,1019,1398,996,1044
"2024-04-02",37,33927,"A",35364,30784,1253,6562,341,15905,0,4,848,1495,991,515,-406,-527,1019,1399,996,761
"2024-04-02",38,34050,"A",35494,30899,1259,6562,141,15905,0,4,853,1495,991,465,-448,-492,1019,1399,996,730
"2024-04-02",39,34136,"A",35691,30960,1298,6562,27,15905,0,3,985,1495,992,-287,-449,-316,883,1399,995,538
"2024-04-02",40,33852,"A",35425,30620,1336,6562,0,15905,0,6,968,1495,992,-338,-451,-278,873,1399,995,520
"2024-04-02",41,33303,"A",34939,30042,1393,6562,0,15905,0,4,692,1495,992,-336,-452,-344,1010,1398,995,627
"2024-04-02",42,32491,"A",34110,29318,1450,6562,0,15905,0,4,435,1495,991,-332,-451,-332,1019,1398,995,637
"2024-04-02",43,31144,"A",32565,28165,1501,6562,0,15905,0,2,413,1495,992,378,-452,-467,887,1399,995,485
"2024-04-02",44,29576,"A",31032,26799,1551,6562,0,15905,0,7,732,1495,992,452,-451,-498,877,1399,995,470
"2024-04-02",45,27827,"A",29284,25296,1599,6562,0,15905,0,11,942,1495,992,544,-452,-494,915,1399,996,471
"2024-04-02",46,26008,"A",27500,23653,1647,6562,0,15905,0,11,1205,1495,991,532,-451,-530,917,1398,996,468
"2024-04-02",47,23851,"A",25322,21725,1686,6562,0,15905,0,9,1227,1495,992,-87,-452,-423,994,1399,996,185
"2024-04-02",48,22968,"A",24539,20926,1725,6562,0,15905,0,10,1399,1495,992,-104,-452,-505,999,1392,995,153
"2024-04-03",1,21963,"A",24397,20039,1795,6562,0,15905,0,358,1625,1495,992,-497,-451,-531,926,1033,995,-97
"2024-04-03",2,21572,"A",24133,19684,1864,6562,0,15905,0,391,1766,1495,992,-566,-452,-531,920,932,996,-121
"2024-04-03",3,21445,"A",23985,19603,1904,6562,0,15905,0,369,2001,1495,992,-482,-452,-531,994,566,995,-206
"2024-04-03",4,21747,"A",24406,19989,1944,6562,0,15905,0,478,2278,1495,992,-479,-451,-531,999,497,995,-220
"2024-04-03",5,21422,"A",24333,19714,1951,6562,0,15905,0,86,2278,1495,992,-775,-451,-531,709,460,978,-568
"2024-04-03",6,21378,"A",24314,19710,1957,6562,0,15905,0,70,2427,1495,992,-780,-452,-531,688,437,976,-603
"2024-04-03",7,20826,"A",23990,19116,1967,6562,0,15905,0,123,2412,1496,992,-827,-452,-531,542,156,976,-731
"2024-04-03",8,20716,"A",23899,18979,1976,6562,0,15905,0,124,2464,1497,992,-831,-452,-531,531,101,976,-745
"2024-04-03",9,20728,"A",23951,19042,2019,6562,0,15905,0,124,2723,1497,992,-735,-451,-531,370,-115,994,-767
"2024-04-03",10,20654,"A",23855,18977,2062,6562,0,15905,0,100,2860,1498,992,-727,-452,-531,358,-123,995,-768
"2024-04-03",11,21143,"A",24043,19457,2102,6562,0,15905,0,119,2920,1497,992,-530,-452,-531,565,251,996,-768
"2024-04-03",12,21463,"A",24407,19804,2142,6562,0,15905,0,246,3058,1497,992,-514,-441,-475,580,329,996,-768
"2024-04-03",13,23130,"A",25504,21328,2225,6562,0,15905,0,88,3105,1498,991,-460,-351,-207,155,700,996,-768
"2024-04-03",14,24576,"A",26939,22650,2307,6562,1,15905,0,9,2925,1498,992,-454,-429,-203,124,779,997,-768
"2024-04-03",15,26449,"A",29248,24351,2404,6562,83,15905,0,10,2974,1497,991,-590,-452,-479,229,1150,996,-768
"2024-04-03",16,27582,"A",30300,25378,2501,6562,372,15905,0,11,3166,1496,991,-571,-452,-437,236,1215,996,-747
"2024-04-03",17,29321,"A",30805,26938,2635,6562,708,15905,0,11,2851,1495,991,86,-452,-521,528,1373,995,219
"2024-04-03",18,29550,"A",31043,27124,2768,6562,1158,15905,0,10,3012,1496,991,102,-452,-531,549,1397,996,319
"2024-04-03",19,30190,"A",31680,27689,2895,6562,1395,15905,0,7,2910,1495,991,738,-452,-531,508,1397,996,319
"2024-04-03",20,30356,"A",31845,27836,3022,6562,1739,15905,0,6,2949,1495,991,853,-452,-531,504,1397,995,317
"2024-04-03",21,30295,"A",31782,27701,3139,6562,2539,15905,0,4,2910,1495,991,823,-452,-531,727,1397,996,146
"2024-04-03",22,30117,"A",31606,27533,3256,6562,3038,15905,0,6,2914,1495,991,821,-452,-531,744,1397,996,124
"2024-04-03",23,29753,"A",31242,27168,3322,6562,2959,15905,0,6,2922,1495,991,720,-452,-531,982,1397,995,0
"2024-04-03",24,29626,"A",31115,27128,3388,6562,3229,15905,0,6,3055,1495,991,713,-452,-531,999,1397,996,0
"2024-04-03",25,29897,"A",31386,27389,3424,6562,3357,15905,0,6,3199,1495,991,973,-452,-531,999,1397,996,0
"2024-04-03",26,29537,"A",31026,27022,3459,6562,3451,15905,0,6,3302,1494,990,977,-452,-531,999,1374,995,0
"2024-04-03",27,29039,"A",30528,26523,3507,6562,3673,15905,0,6,3433,1495,902,914,-452,-531,999,1003,996,104
"2024-04-03",28,28460,"A",29949,26003,3554,6562,3872,15905,0,6,3580,1495,895,911,-452,-531,999,937,996,122
"2024-04-03",29,28065,"A",29920,25675,3580,6562,3730,15905,0,6,3657,1495,904,675,-452,-531,960,763,996,-366
"2024-04-03",30,28199,"A",30104,25803,3605,6562,3480,15905,0,6,3431,1495,906,624,-452,-531,957,743,996,-416
"2024-04-03",31,28095,"A",30193,25622,3623,6562,3087,15905,0,6,3367,1495,985,8,-452,-531,905,824,996,-609
"2024-04-03",32,28402,"A",30519,25882,3640,6562,2787,15905,0,6,3013,1495,991,0,-452,-531,901,836,996,-628
"2024-04-03",33,29004,"A",30993,26448,3625,6562,2351,15905,0,7,3126,1495,983,450,-452,-531,920,819,996,-499
"2024-04-03",34,29680,"A",31651,27001,3609,6562,1972,15905,0,2,2881,1495,982,535,-452,-531,921,840,996,-486
"2024-04-03",35,30573,"A",32542,27818,3480,6562,1778,15905,0,0,2894,1495,991,414,-452,-531,806,1209,996,-486
"2024-04-03",36,31283,"A",33243,28475,3350,6562,1310,15905,0,0,2920,1495,991,409,-452,-531,797,1271,996,-477
"2024-04-03",37,31873,"A",33356,29073,3153,6562,822,15905,0,0,3007,1494,965,682,-452,-531,1004,1381,996,51
"2024-04-03",38,32217,"A",33695,29448,2956,6562,407,15905,0,0,2981,1494,963,703,-447,-531,1019,1397,996,102
"2024-04-03",39,32849,"A",34311,30109,2750,6562,98,15905,0,0,2843,1494,989,966,-431,-531,1019,1397,996,362
"2024-04-03",40,32982,"A",34405,30178,2544,6562,1,15905,0,3,2702,1495,992,1002,-389,-531,1019,1397,997,391
"2024-04-03",41,32842,"A",34257,29963,2419,6562,0,15905,0,4,2517,1495,992,1003,-380,-531,1019,1397,995,740
"2024-04-03",42,31953,"A",33374,29185,2293,6562,0,15905,0,4,2493,1495,992,1003,-386,-531,1019,1392,996,772
"2024-04-03",43,30863,"A",32229,28152,2163,6562,0,15905,0,3,2494,1495,992,957,-332,-531,1000,1304,997,772
"2024-04-03",44,29597,"A",31068,27006,2033,6562,0,15905,0,6,2288,1495,992,953,-434,-531,999,1268,996,772
"2024-04-03",45,28041,"A",29440,25568,1918,6562,0,15905,0,4,2146,1495,992,936,-364,-531,999,896,996,752
"2024-04-03",46,26703,"A",28181,24315,1802,6562,0,15905,0,6,2078,1495,992,934,-441,-531,999,862,996,710
"2024-04-03",47,25046,"A",27062,22867,1716,6562,0,15905,0,61,1976,1495,992,906,-452,-531,999,1181,996,-472
"2024-04-03",48,23930,"A",26129,21876,1629,6562,0,15905,0,107,1706,1496,992,906,-452,-531,999,1207,996,-609
"2024-04-04",1,23160,"A",25523,21160,1569,6562,0,15905,0,121,1838,1496,992,697,-452,-531,875,871,996,-759
"2024-04-04",2,22924,"A",25300,20918,1509,6562,0,15905,0,124,1998,1495,992,681,-452,-531,866,827,996,-769
"2024-04-04",3,22985,"A",24899,21014,1502,6562,0,15905,0,122,1961,1495,992,325,-431,-531,978,916,996,-330
"2024-04-04",4,23166,"A",25008,21252,1494,6562,0,15905,0,122,1955,1495,992,298,-401,-531,986,950,997,-288
"2024-04-04",5,23058,"A",24902,21132,1473,6562,0,15905,0,124,2002,1495,992,178,-401,-531,953,1276,996,-288
"2024-04-04",6,22642,"A",24637,20730,1452,6562,0,15905,0,275,2131,1495,992,173,-401,-531,950,1312,996,-288
"2024-04-04",7,22010,"A",24339,20153,1429,6562,0,15905,0,652,2227,1495,992,228,-401,-531,996,1103,996,-245
"2024-04-04",8,21669,"A",24040,19827,1405,6562,0,15905,0,700,1946,1495,992,233,-401,-531,999,1054,996,-239
"2024-04-04",9,21432,"A",23732,19617,1418,6562,0,15905,0,693,1915,1495,992,109,-401,-531,999,765,996,-175
"2024-04-04",10,21242,"A",23516,19394,1430,6562,0,15905,0,671,1890,1495,992,104,-401,-531,999,742,996,-171
"2024-04-04",11,21699,"A",24020,19754,1425,6562,0,15905,0,546,1941,1495,992,6,-422,-531,999,1060,996,-322
"2024-04-04",12,22467,"A",24387,20445,1420,6562,0,15905,0,150,1822,1487,992,0,-452,-480,999,1122,997,-338
"2024-04-04",13,24413,"A",26542,22208,1403,6562,0,15905,0,42,1806,1032,992,-332,-451,-530,999,1363,997,-274
"2024-04-04",14,26027,"A",28157,23679,1385,6562,5,15905,0,7,1541,1004,992,-378,-452,-531,999,1377,997,-262
"2024-04-04",15,28015,"A",29513,25477,1370,6562,139,15905,0,6,1393,1004,991,489,-451,-531,999,1032,996,-10
"2024-04-04",16,29225,"A",30714,26628,1354,6562,546,15905,0,6,1075,1004,991,600,-452,-531,999,1002,996,10
"2024-04-04",17,30772,"A",32259,28005,1389,6562,1103,15905,0,4,1023,1004,992,528,-452,-531,999,1347,996,358
"2024-04-04",18,31252,"A",32739,28449,1424,6562,1631,15905,0,4,1098,1004,992,526,-452,-531,999,1399,996,386
"2024-04-04",19,31214,"A",32701,28425,1470,6562,2406,15905,0,5,1107,1003,991,931,-451,-531,999,1399,996,386
"2024-04-04",20,30707,"A",32195,27902,1516,6562,3080,15905,0,5,1016,1004,992,1002,-452,-531,999,1399,996,386
"2024-04-04",21,30486,"A",31972,27636,1515,6562,3577,15905,0,3,773,1003,991,1004,-452,-531,999,1399,995,386
"2024-04-04",22,29992,"A",31480,27151,1514,6562,4128,15905,0,5,625,1004,992,1003,-452,-531,999,1399,996,386
"2024-04-04",23,29525,"A",31014,26654,1494,6562,4843,15905,0,7,232,1003,991,1003,-451,-531,999,1398,996,386
"2024-04-04",24,29570,"A",31060,26683,1473,6562,4957,15905,0,8,-40,1004,991,1003,-451,-531,999,1398,996,386
"2024-04-04",25,29844,"A",31334,26853,1453,6562,4933,15905,0,7,-409,1004,991,1004,-452,-531,999,1397,996,386
"2024-04-04",26,29573,"A",31064,26578,1433,6562,5163,15905,0,8,-556,1004,992,1003,-452,-531,999,1398,996,386
"2024-04-04",27,29291,"A",30780,26356,1415,6562,4846,15905,0,6,-620,1004,992,1003,-452,-531,999,1397,997,386
"2024-04-04",28,28778,"A",30264,25900,1397,6562,5050,15905,0,4,-612,1004,992,1003,-451,-531,999,1397,996,386
"2024-04-04",29,28858,"A",30228,25975,1395,6562,4261,15905,0,4,-607,1004,992,1003,-373,-493,999,1398,996,386
"2024-04-04",30,28959,"A",30331,26026,1392,6562,4303,15905,0,5,-697,1004,992,1003,-364,-503,999,1398,996,386
"2024-04-04",31,29413,"A",30755,26484,1392,6562,3821,15905,0,5,-690,1004,992,1003,-315,-522,999,1398,996,386
"2024-04-04",32,29911,"A",31198,27000,1391,6562,2931,15905,0,6,-631,1004,992,1003,-278,-503,999,1397,996,386
"2024-04-04",33,30202,"A",31478,27250,1417,6562,2283,15905,0,5,-682,1004,992,1003,-320,-451,1018,1397,996,386
"2024-04-04",34,30803,"A",32041,27825,1443,6562,1802,15905,0,5,-565,1004,992,1003,-280,-453,1019,1397,996,386
"2024-04-04",35,31869,"A",32971,28894,1458,6562,1253,15905,0,5,-196,1004,992,1003,-391,-206,1019,1398,996,386
"2024-04-04",36,32519,"A",33504,29608,1472,6562,756,15905,0,5,183,1004,992,1003,-290,-190,1019,1397,996,386
"2024-04-04",37,33081,"A",33747,30215,1546,6562,456,15905,0,5,607,1004,992,1002,-140,-21,1019,1397,996,386
"2024-04-04",38,33295,"A",33800,30427,1619,6562,197,15905,0,5,771,1004,992,999,11,0,1019,1397,996,386
"2024-04-04",39,33245,"A",33750,30405,1746,6562,30,15905,0,5,897,1003,992,410,160,123,1019,1397,996,386
"2024-04-04",40,33313,"A",33818,30453,1872,6562,0,15905,0,5,1135,1004,992,363,285,99,1019,1397,996,386
"2024-04-04",41,32522,"A",33027,29660,2011,6562,0,15905,0,5,844,1004,992,953,187,0,1019,1397,996,386
"2024-04-04",42,31800,"A",32376,28923,2149,6562,0,15905,0,4,845,1004,992,1002,64,-72,1019,1397,996,386
"2024-04-04",43,30442,"A",30946,27670,2268,6562,0,15905,0,4,1317,1004,992,1002,133,24,1001,1397,996,386
"2024-04-04",44,28724,"A",29227,26137,2386,6562,0,15905,0,3,1235,1004,992,1003,35,62,999,1383,996,386
"2024-04-04",45,26996,"A",27561,24603,2524,6562,0,15905,0,2,1580,1004,992,981,-63,41,999,1168,997,386
"2024-04-04",46,25460,"A",26300,23265,2662,6562,0,15905,0,3,1704,1007,991,979,-214,-123,999,1113,996,380
"2024-04-04",47,23573,"A",24586,21599,2866,6562,0,15905,0,5,2075,1453,992,492,-236,-171,789,741,997,-101
"2024-04-04",48,22701,"A",23726,20816,3070,6562,0,15905,0,284,2300,1493,991,443,-95,-1,772,663,996,-145
"2024-04-05",1,21563,"A",23108,19779,3183,6562,0,15905,0,523,2370,1219,881,-214,-163,0,236,293,997,-145
"2024-04-05",2,21116,"A",23030,19319,3295,6562,0,15905,0,713,2307,1194,864,-250,-306,0,196,215,997,-145
"2024-04-05",3,20753,"A",23399,19047,3413,6562,0,15905,0,714,2915,1038,426,-524,-269,0,-207,-160,997,-272
"2024-04-05",4,20995,"A",23848,19342,3530,6562,0,15905,0,715,3149,1034,381,-563,-311,0,-236,-239,998,-289
"2024-04-05",5,20483,"A",24726,18918,3624,6562,0,15905,0,714,3367,1457,145,-1010,-349,0,-677,-618,997,-375
"2024-04-05",6,20250,"A",24728,18719,3718,6562,0,15905,0,714,3213,1499,120,-1014,-349,-110,-709,-699,997,-383
"2024-04-05",7,19677,"A",24863,18173,3742,6562,0,15905,0,710,3102,1500,-105,-1015,-349,-41,-998,-1085,997,-383
"2024-04-05",8,19270,"A",24634,17797,3765,6562,0,15905,0,705,2879,1496,-128,-1015,-350,-110,-1018,-1155,997,-383
"2024-04-05",9,19068,"A",24513,17647,3731,6562,0,15905,0,561,3021,1311,-269,-1015,-349,-11,-1017,-1340,998,-383
"2024-04-05",10,19039,"A",24566,17594,3697,6562,0,15905,0,660,3105,1294,-259,-1015,-350,0,-1017,-1343,995,-383
"2024-04-05",11,19328,"A",24292,17808,3620,6562,0,15905,0,708,2598,1290,752,-1014,-336,-60,-1011,-952,792,-383
"2024-04-05",12,19791,"A",24339,18336,3542,6562,0,15905,0,576,2462,1292,855,-1015,-213,-1,-989,-871,778,-383
"2024-04-05",13,21724,"A",24933,20012,3443,6562,0,15905,0,599,2507,1480,980,-1013,-181,-46,13,-487,978,-383
"2024-04-05",14,23121,"A",25919,21181,3344,6562,0,15905,0,450,2660,1497,992,-1008,-49,-1,111,-407,997,-383
"2024-04-05",15,25240,"A",26548,23010,3268,6562,67,15905,0,258,2387,1495,992,-289,14,0,741,-29,996,-232
"2024-04-05",16,26379,"A",27320,23901,3192,6562,391,15905,0,6,2475,1495,992,-225,114,0,791,50,996,-210
"2024-04-05",17,27812,"A",28316,24994,3162,6562,1075,15905,0,4,2320,1495,992,485,28,0,985,420,996,136
"2024-04-05",18,28285,"A",28789,25342,3132,6562,1629,15905,0,4,2320,1494,992,608,82,0,999,498,996,169
"2024-04-05",19,28683,"A",29190,25578,3162,6562,2648,15905,0,7,2221,1493,992,1000,60,0,999,869,996,255
"2024-04-05",20,28196,"A",28701,25047,3191,6562,3319,15905,0,5,2175,1493,992,999,165,0,999,923,996,265
"2024-04-05",21,27415,"A",27922,24223,3298,6562,3864,15905,0,7,2070,1495,992,688,288,3,852,899,996,373
"2024-04-05",22,26926,"A",27433,23742,3405,6562,5000,15905,0,7,1748,1495,992,681,188,144,841,872,996,383
"2024-04-05",23,25942,"A",26448,22779,3479,6562,5194,15905,0,6,1462,1495,993,192,53,15,815,501,997,383
"2024-04-05",24,25402,"A",25924,22286,3552,6562,5615,15905,0,22,987,1494,992,156,41,0,812,423,996,380
"2024-04-05",25,24960,"A",25663,21841,3621,6562,6103,15905,0,203,905,1495,992,760,129,0,741,51,996,207
"2024-04-05",26,24596,"A",25275,21500,3690,6562,6802,15905,0,151,989,1495,992,810,150,0,735,-28,996,183
